,cosine_distance,w1,w2
1353,0.84328786370012,sparkle,grip
1354,0.8806351653265204,sparkle,nudge
1355,0.893876326916409,sparkle,pat
1356,1.00088751223255,sparkle,pet
1357,0.912964284569521,sparkle,pinch
1358,0.950551920823459,sparkle,prod
1359,0.8392312806594899,sparkle,rub
1360,0.8601809577161073,sparkle,scrape
1361,0.950643613369568,sparkle,stroke
1362,0.8951056385016616,sparkle,tap
1363,0.7393118757057273,sparkle,tickle
1364,0.8607294905891844,sparkle,touch
1365,0.7982326843766483,twinkle,bark
1366,0.6926803340620831,twinkle,bellow
1367,0.6766663655686154,twinkle,groan
1368,0.6666104082098356,twinkle,growl
1369,0.7019558313504044,twinkle,grumble
1370,0.8124961862775704,twinkle,grunt
1371,0.6540061052713322,twinkle,howl
1372,0.6992902708437637,twinkle,moan
1373,0.7183156522828673,twinkle,mutter
1374,0.7592321859112148,twinkle,shout
1375,0.7320531098661248,twinkle,squawk
1376,0.7309075492929229,twinkle,wail
1377,0.7050775966440826,twinkle,whimper
1378,0.705066683220086,twinkle,whisper
1379,0.6965931282868996,twinkle,yelp
1380,0.7060822767867123,twinkle,beep
1381,0.9390114313543598,twinkle,boom
1382,0.8371737966267931,twinkle,buzz
1383,0.6974306116674409,twinkle,chime
1384,0.7276133750218859,twinkle,clang
1385,0.7061848201686461,twinkle,clank
1386,0.7502625515973019,twinkle,click
1387,0.6850408232272015,twinkle,crackle
1388,0.7183654113314313,twinkle,creak
1389,0.8341496038857685,twinkle,crunch
1390,0.7195910732896382,twinkle,gurgle
1391,0.6698821086986426,twinkle,hiss
1392,0.7107861264564783,twinkle,sizzle
1393,0.6964799720946977,twinkle,squeak
1394,0.6588799795819054,twinkle,twang
1395,0.8795114070129311,twinkle,bounce
1396,0.8679053207953824,twinkle,float
1397,0.7304608717349004,twinkle,glide
1398,0.7677953297557933,twinkle,hobble
1399,0.8463421498340156,twinkle,roll
1400,0.7581842079088276,twinkle,saunter
1401,0.834141786799344,twinkle,scurry
1402,0.9723787856989972,twinkle,skip
1403,0.779073694000487,twinkle,slither
1404,0.7894281490174495,twinkle,spin
1405,0.9789221130493626,twinkle,strut 
1406,0.8192468569565579,twinkle,trot
1407,0.6425055037302554,twinkle,twirl
1408,0.7226308262041607,twinkle,twist
1409,0.6740065674203255,twinkle,waddle
1410,0.9175854703315681,twinkle,characterize
1411,0.9373804649458929,twinkle,classify
1412,0.8833956819948323,twinkle,discover
1413,0.9625667105897021,twinkle,examine
1414,0.9104627612012082,twinkle,identify
1415,1.021416170277592,twinkle,investigate
1416,0.8750087981004177,twinkle,learn
1417,0.9229782003482453,twinkle,note
1418,0.9720337275128317,twinkle,notice
1419,0.9292330787434442,twinkle,perceive
1420,0.8572940192036149,twinkle,question
1421,0.9006556243763466,twinkle,recognize
1422,0.9197279774441497,twinkle,scrutinize
1423,0.9740864868680893,twinkle,search
1424,1.0108360557086562,twinkle,study
1425,0.7454007948899924,twinkle,gawk
1426,0.7699443130952923,twinkle,gaze
1427,0.7485277550323827,twinkle,glance
1428,0.7925734934822223,twinkle,glimpse
1429,0.7104850917901149,twinkle,leer
1430,0.8573561145869273,twinkle,look
1431,0.7687281065827707,twinkle,ogle
1432,0.8220691346907278,twinkle,peek
1433,0.8708214040688504,twinkle,peer
1434,0.8699508681420086,twinkle,scan
1435,0.9114097449797637,twinkle,see
1436,1.0337835308698613,twinkle,spot
1437,0.7234570916119643,twinkle,stare
1438,0.9355362913972378,twinkle,view
1439,1.0007822528363204,twinkle,watch
1440,0.8437694399463426,twinkle,caress
1441,0.8739530121507032,twinkle,dab
1442,0.828757413253664,twinkle,feel
1443,0.8717422896656539,twinkle,grip
1444,0.8180371840292756,twinkle,nudge
1445,0.843178868036184,twinkle,pat
1446,1.0100449701286327,twinkle,pet
1447,0.8953743067565597,twinkle,pinch
1448,0.909054503815826,twinkle,prod
1449,0.7812017289950006,twinkle,rub
1450,0.8235023538518749,twinkle,scrape
1451,0.9769001729552163,twinkle,stroke
1452,0.8955947068469563,twinkle,tap
1453,0.6605820016751669,twinkle,tickle
1454,0.9116125508832424,twinkle,touch
1455,0.7054692332453166,bark,bellow
1456,0.7255781150215532,bark,groan
1457,0.696983909915832,bark,growl
1458,0.7949106189822062,bark,grumble
1459,0.6999295717977763,bark,grunt
1460,0.6952990775602422,bark,howl
1461,0.7087386545230074,bark,moan
1462,0.7194774107813461,bark,mutter
1463,0.7075930758396145,bark,shout
1464,0.714586203857182,bark,squawk
1465,0.6953306197658196,bark,wail
1466,0.746900784962544,bark,whimper
1467,0.7673857018677627,bark,whisper
1468,0.6824130509453283,bark,yelp
1469,0.7528255644528814,bark,beep
1470,0.8540713166582745,bark,boom
1471,0.8510374117734925,bark,buzz
1472,0.8334140989297899,bark,chime
1473,0.706736696089871,bark,clang
1474,0.7360329475722922,bark,clank
1475,0.9072873370853656,bark,click
1476,0.7692929190739956,bark,crackle
1477,0.6906948970096314,bark,creak
1478,1.0110514127226684,bark,crunch
1479,0.8578978595704787,bark,gurgle
1480,0.7366306725899991,bark,hiss
1481,0.8309060346676926,bark,sizzle
1482,0.8275578724406867,bark,squeak
1483,0.7422104337273816,bark,twang
1484,0.8014370531639587,bark,bounce
1485,0.8991227244540566,bark,float
1486,0.893626368502503,bark,glide
1487,0.8435329885287458,bark,hobble
1488,0.8822751484122029,bark,roll
1489,0.8918189783971506,bark,saunter
1490,0.786013540485236,bark,scurry
1491,0.9244020008996869,bark,skip
1492,0.8123621945834073,bark,slither
1493,0.8576872046739585,bark,spin
1494,0.9681805841120902,bark,strut 
1495,0.7601891079146259,bark,trot
1496,0.7665535725715472,bark,twirl
1497,0.906387589974051,bark,twist
1498,0.8093639915139725,bark,waddle
1499,1.0059632976019766,bark,characterize
1500,1.0315018183133466,bark,classify
1501,0.9784763727888135,bark,discover
1502,1.009786578851538,bark,examine
1503,1.0312029742394089,bark,identify
1504,1.006643113457291,bark,investigate
1505,0.9769824707083362,bark,learn
1506,0.9848819284478945,bark,note
1507,0.9873196009164913,bark,notice
1508,0.9222832954381999,bark,perceive
1509,1.0244792851157967,bark,question
1510,0.9805088689812569,bark,recognize
1511,0.9486257951576572,bark,scrutinize
1512,0.9746858069824577,bark,search
1513,0.9955471589912769,bark,study
1514,0.7795853623646128,bark,gawk
1515,0.8255626553853637,bark,gaze
1516,0.8075416959440644,bark,glance
1517,0.96811281477396,bark,glimpse
1518,0.833855770171722,bark,leer
1519,0.8460410749865923,bark,look
1520,0.8366030095674765,bark,ogle
1521,0.8751616989399069,bark,peek
1522,0.9693102390736339,bark,peer
1523,1.0035643977245072,bark,scan
1524,1.0667681908181772,bark,see
1525,0.9712100431214805,bark,spot
1526,0.7742337082695718,bark,stare
1527,0.9457666690813029,bark,view
1528,0.9859252957825535,bark,watch
1529,0.8015347347527397,bark,caress
1530,0.832064923412323,bark,dab
1531,0.8967716257810349,bark,feel
1532,0.8693651751468886,bark,grip
1533,0.8902643990369308,bark,nudge
1534,0.859474570412485,bark,pat
1535,0.9502480910043675,bark,pet
1536,0.9103082570479241,bark,pinch
1537,0.7632255797131984,bark,prod
1538,0.7876820220422319,bark,rub
1539,0.8481843732287454,bark,scrape
1540,0.874798158389046,bark,stroke
1541,0.9166447135338092,bark,tap
1542,0.8143591153253966,bark,tickle
1543,0.9331853656630984,bark,touch
1544,0.6719479046107398,bellow,groan
1545,0.6501207282664057,bellow,growl
1546,0.7318164349271463,bellow,grumble
1547,0.7440550186847324,bellow,grunt
1548,0.6541638116316352,bellow,howl
1549,0.6717700647859444,bellow,moan
1550,0.6767855423638767,bellow,mutter
1551,0.6814057268109375,bellow,shout
1552,0.7195305283949993,bellow,squawk
1553,0.6578806677294533,bellow,wail
1554,0.7172557962781437,bellow,whimper
1555,0.6914424393270753,bellow,whisper
1556,0.640902287949725,bellow,yelp
1557,0.6117996623525171,bellow,beep
1558,0.826803624277323,bellow,boom
1559,0.8286411996489562,bellow,buzz
1560,0.7476730500693642,bellow,chime
1561,0.6428676374963531,bellow,clang
1562,0.7136794701991578,bellow,clank
1563,0.7742609919984063,bellow,click
1564,0.6904640313194972,bellow,crackle
1565,0.7753901412952287,bellow,creak
1566,0.9452400672510752,bellow,crunch
1567,0.6805428777186504,bellow,gurgle
1568,0.7071021011376921,bellow,hiss
1569,0.8220508719044404,bellow,sizzle
1570,0.7133190870113881,bellow,squeak
1571,0.7332142972801765,bellow,twang
1572,0.8271658342860781,bellow,bounce
1573,0.8545514865543333,bellow,float
1574,0.8308021764248497,bellow,glide
1575,0.8365827958604861,bellow,hobble
1576,0.8537802860368188,bellow,roll
1577,0.7935894704522595,bellow,saunter
1578,0.8457960793573833,bellow,scurry
1579,0.9441502356774774,bellow,skip
1580,0.7576644045683053,bellow,slither
1581,0.932391351248036,bellow,spin
1582,0.9134944414296929,bellow,strut 
1583,0.7700524746782289,bellow,trot
1584,0.7265552218075877,bellow,twirl
1585,0.8548583267918557,bellow,twist
1586,0.7251376141380315,bellow,waddle
1587,0.9879458732641893,bellow,characterize
1588,0.9891731718837867,bellow,classify
1589,0.9196612639987629,bellow,discover
1590,0.9195047288964247,bellow,examine
1591,0.9865045944248341,bellow,identify
1592,0.9670817833889692,bellow,investigate
1593,0.9350286525578848,bellow,learn
1594,0.8754560020862515,bellow,note
1595,0.9108699092644184,bellow,notice
1596,0.8300769201263829,bellow,perceive
1597,0.9368668562691455,bellow,question
1598,0.8981314593248612,bellow,recognize
1599,0.8385041522199148,bellow,scrutinize
1600,0.9173129048503209,bellow,search
1601,1.0044920321334931,bellow,study
1602,0.7824787579595658,bellow,gawk
1603,0.7828751543610688,bellow,gaze
1604,0.8164932947004271,bellow,glance
1605,0.9193727871396093,bellow,glimpse
1606,0.7088300661314622,bellow,leer
1607,0.8630627681720551,bellow,look
1608,0.779589893872897,bellow,ogle
1609,0.7592045680622862,bellow,peek
1610,0.8646790863803256,bellow,peer
1611,0.9081883647014359,bellow,scan
1612,0.9771666445069814,bellow,see
1613,1.0240129881462736,bellow,spot
1614,0.7274602400942789,bellow,stare
1615,0.9679689370597084,bellow,view
1616,0.9901874961905216,bellow,watch
1617,0.8781232743269007,bellow,caress
1618,0.9371468899810342,bellow,dab
1619,0.8705325912336211,bellow,feel
1620,0.920822728490219,bellow,grip
1621,0.8144122651814305,bellow,nudge
1622,0.859647066100282,bellow,pat
1623,0.9590788645354037,bellow,pet
1624,0.9311269056689584,bellow,pinch
1625,0.7851451433097836,bellow,prod
1626,0.7762674759254773,bellow,rub
1627,0.8754521091387062,bellow,scrape
1628,0.9560204367815964,bellow,stroke
1629,0.9387129451690605,bellow,tap
1630,0.7789298903952293,bellow,tickle
1631,0.9780317235726895,bellow,touch
1632,0.63171065410042,groan,growl
1633,0.6623391685685236,groan,grumble
1634,0.7408331253016407,groan,grunt
1635,0.6657165594066627,groan,howl
1636,0.5404441879402699,groan,moan
1637,0.6913770129274749,groan,mutter
1638,0.6566904288364055,groan,shout
1639,0.6454423662850617,groan,squawk
1640,0.616181358116663,groan,wail
1641,0.6867479693544842,groan,whimper
1642,0.7068528748120617,groan,whisper
1643,0.6188989630840136,groan,yelp
1644,0.7204008892512639,groan,beep
1645,0.829958996932567,groan,boom
1646,0.7637160330455162,groan,buzz
1647,0.7611199973546563,groan,chime
1648,0.7042032422172948,groan,clang
1649,0.7093018028775554,groan,clank
1650,0.8578142273745855,groan,click
1651,0.6756156442240715,groan,crackle
1652,0.6495227819264626,groan,creak
1653,0.9071591340530282,groan,crunch
1654,0.6971895086355673,groan,gurgle
1655,0.6690309998942363,groan,hiss
1656,0.7232477262527467,groan,sizzle
1657,0.6712536336086812,groan,squeak
1658,0.7240913826545079,groan,twang
1659,0.8300023824045539,groan,bounce
1660,0.877301687425777,groan,float
1661,0.7561386584113998,groan,glide
1662,0.7005449345131304,groan,hobble
1663,0.8776198536343485,groan,roll
1664,0.7393843665378952,groan,saunter
1665,0.7214179862469436,groan,scurry
1666,0.9014580448042313,groan,skip
1667,0.7690910690925575,groan,slither
1668,0.9553169971228421,groan,spin
1669,0.911084135210372,groan,strut 
1670,0.8082656933033243,groan,trot
1671,0.7870505227330021,groan,twirl
1672,0.8723751750255543,groan,twist
1673,0.7451521183083729,groan,waddle
1674,0.9469248691380094,groan,characterize
1675,1.0072877518378054,groan,classify
1676,0.9576205970586859,groan,discover
1677,0.9624988461101415,groan,examine
1678,0.9738366594610105,groan,identify
1679,0.9461735419516086,groan,investigate
1680,0.8980218216225069,groan,learn
1681,0.9651737323380484,groan,note
1682,0.962788254978119,groan,notice
1683,0.9546427570389341,groan,perceive
1684,0.8775879645200715,groan,question
1685,0.9546264334273548,groan,recognize
1686,0.912508014776638,groan,scrutinize
1687,0.9098409938449975,groan,search
1688,1.0084480222918693,groan,study
1689,0.7277533721211102,groan,gawk
1690,0.832151003184866,groan,gaze
1691,0.7496315133058598,groan,glance
1692,0.8928319821251919,groan,glimpse
1693,0.7720329265773757,groan,leer
1694,0.8672354005958858,groan,look
1695,0.8506356848674894,groan,ogle
1696,0.8627962378242151,groan,peek
1697,0.9632155596551376,groan,peer
1698,0.8685931518109147,groan,scan
1699,0.9553394317716566,groan,see
1700,0.9953054356256099,groan,spot
1701,0.7104279629175938,groan,stare
1702,0.9720204879458165,groan,view
1703,1.0152852714481502,groan,watch
1704,0.7856833104011502,groan,caress
1705,0.8890115885033482,groan,dab
1706,0.8807260110029669,groan,feel
1707,0.9151444543100337,groan,grip
1708,0.769106150310869,groan,nudge
1709,0.8326083000213126,groan,pat
1710,1.0328618847968332,groan,pet
1711,0.8925732548681308,groan,pinch
1712,0.7980225015190149,groan,prod
1713,0.8840380220058879,groan,rub
1714,0.802558957162208,groan,scrape
1715,0.8676700004661768,groan,stroke
1716,0.9367380187161111,groan,tap
1717,0.743464149076458,groan,tickle
1718,0.9336681019547528,groan,touch
1719,0.6769790043145194,growl,grumble
1720,0.7342498723790196,growl,grunt
1721,0.5957470184289249,growl,howl
1722,0.6767253470357615,growl,moan
1723,0.7339811344532058,growl,mutter
1724,0.7438438508842524,growl,shout
1725,0.6920513911155283,growl,squawk
1726,0.6721526327842866,growl,wail
1727,0.7467688186373764,growl,whimper
1728,0.7234470762223161,growl,whisper
1729,0.669006578352867,growl,yelp
1730,0.6979351430044323,growl,beep
1731,0.8664965572068548,growl,boom
1732,0.7807678991796152,growl,buzz
1733,0.8305770168945505,growl,chime
1734,0.7330460595274841,growl,clang
1735,0.740396199140343,growl,clank
1736,0.8219105932696352,growl,click
1737,0.6774091679720344,growl,crackle
1738,0.7069508059070622,growl,creak
1739,0.93808739065527,growl,crunch
1740,0.7076255401719886,growl,gurgle
1741,0.670372557763242,growl,hiss
1742,0.7296776823207618,growl,sizzle
1743,0.7503601990122992,growl,squeak
1744,0.7185549747151112,growl,twang
1745,0.8503487798624739,growl,bounce
1746,0.8758990550971799,growl,float
1747,0.8267874880600936,growl,glide
1748,0.7979101298754949,growl,hobble
1749,0.8805738827254572,growl,roll
1750,0.781157561440263,growl,saunter
1751,0.852335118598574,growl,scurry
1752,0.8977773219580124,growl,skip
1753,0.774964123444589,growl,slither
1754,0.8870858060389254,growl,spin
1755,0.9264555528617098,growl,strut 
1756,0.8324003201088916,growl,trot
1757,0.6661043501142552,growl,twirl
1758,0.8172006366586584,growl,twist
1759,0.7161498584729664,growl,waddle
1760,0.912385407077375,growl,characterize
1761,0.9417846742472005,growl,classify
1762,0.911845578488818,growl,discover
1763,0.9443428465175562,growl,examine
1764,0.9522539560819812,growl,identify
1765,0.9644986958755142,growl,investigate
1766,0.9122608445852374,growl,learn
1767,0.8714577580130084,growl,note
1768,0.9160539139925111,growl,notice
1769,0.9270220200240623,growl,perceive
1770,1.0034723893212425,growl,question
1771,0.888699311837887,growl,recognize
1772,0.919441598291287,growl,scrutinize
1773,0.9191093140324497,growl,search
1774,1.014210644116013,growl,study
1775,0.6459683500651018,growl,gawk
1776,0.8082578555044104,growl,gaze
1777,0.7632646548556272,growl,glance
1778,0.8189315458440929,growl,glimpse
1779,0.7213223736213676,growl,leer
1780,0.8321103938829209,growl,look
1781,0.769049736019699,growl,ogle
1782,0.7831373601764808,growl,peek
1783,0.8474570775178223,growl,peer
1784,0.9034872279513874,growl,scan
1785,0.9658831302523595,growl,see
1786,0.9334242883832973,growl,spot
1787,0.6873385652710007,growl,stare
1788,0.8895753854302684,growl,view
1789,0.9494022266329126,growl,watch
1790,0.8245437382000851,growl,caress
1791,0.8885597832304314,growl,dab
1792,0.7732635287520822,growl,feel
1793,0.879601170164835,growl,grip
1794,0.7853504049514635,growl,nudge
1795,0.8542586246404614,growl,pat
1796,0.9761467675716317,growl,pet
1797,0.9138359831041661,growl,pinch
1798,0.7466471769274625,growl,prod
1799,0.8616199180814855,growl,rub
1800,0.8472268280868472,growl,scrape
1801,0.9164298136713034,growl,stroke
1802,0.8980192690589545,growl,tap
1803,0.7252403239776621,growl,tickle
1804,0.9001671284401459,growl,touch
1805,0.7684097136930734,grumble,grunt
1806,0.6985004546607867,grumble,howl
1807,0.6204766842550822,grumble,moan
1808,0.6636780707501668,grumble,mutter
1809,0.6697388731451748,grumble,shout
1810,0.6879356179685331,grumble,squawk
1811,0.7594239149112594,grumble,wail
1812,0.7505870277166903,grumble,whimper
1813,0.7235293409997314,grumble,whisper
1814,0.7427318122023663,grumble,yelp
1815,0.7862054875201907,grumble,beep
1816,0.866075240223686,grumble,boom
1817,0.7584830173518997,grumble,buzz
1818,0.7631753811698533,grumble,chime
1819,0.7605329618344945,grumble,clang
1820,0.7633287915555211,grumble,clank
1821,0.8020161330040777,grumble,click
1822,0.6763245521488312,grumble,crackle
1823,0.7055287372093826,grumble,creak
1824,0.8535870243541042,grumble,crunch
1825,0.6684685363236325,grumble,gurgle
1826,0.7536725204656829,grumble,hiss
1827,0.7872647418385638,grumble,sizzle
1828,0.7118435171569983,grumble,squeak
1829,0.8224351026591464,grumble,twang
1830,0.8722532240026706,grumble,bounce
1831,0.8965796967738038,grumble,float
1832,0.8333877441062056,grumble,glide
1833,0.7241157486518133,grumble,hobble
1834,0.8738581468057685,grumble,roll
1835,0.8405412914123722,grumble,saunter
1836,0.7711652901374473,grumble,scurry
1837,0.925953775697564,grumble,skip
1838,0.805240165764814,grumble,slither
1839,0.8483580300920974,grumble,spin
1840,0.9582712129844874,grumble,strut 
1841,0.8969428224772268,grumble,trot
1842,0.7152298948399282,grumble,twirl
1843,0.8534208765343892,grumble,twist
1844,0.7914114407030403,grumble,waddle
1845,0.8189682384438349,grumble,characterize
1846,0.9320103268418061,grumble,classify
1847,0.8493581944581703,grumble,discover
1848,0.9025497016709496,grumble,examine
1849,0.9358462528401724,grumble,identify
1850,0.8648409870600919,grumble,investigate
1851,0.8191834773810742,grumble,learn
1852,0.8953205284971486,grumble,note
1853,0.8912546714332289,grumble,notice
1854,0.8893857612898527,grumble,perceive
1855,0.8891280213245822,grumble,question
1856,0.8519498411004065,grumble,recognize
1857,0.7659025309401515,grumble,scrutinize
1858,0.9374806297750499,grumble,search
1859,0.9172710429371171,grumble,study
1860,0.7333009803031273,grumble,gawk
1861,0.7707641838057565,grumble,gaze
1862,0.8364473900620362,grumble,glance
1863,0.8340993917045747,grumble,glimpse
1864,0.8103699906268229,grumble,leer
1865,0.8487750497500842,grumble,look
1866,0.8115494995818864,grumble,ogle
1867,0.9525216831069383,grumble,peek
1868,0.9408380376535329,grumble,peer
1869,0.9690479219578232,grumble,scan
1870,1.0009860021040298,grumble,see
1871,1.0105428004296948,grumble,spot
1872,0.7780298548395747,grumble,stare
1873,0.9354679681572562,grumble,view
1874,0.9396388801689333,grumble,watch
1875,0.8474081945301896,grumble,caress
1876,0.9693457047825548,grumble,dab
1877,0.8404977596876466,grumble,feel
1878,0.9765294472474514,grumble,grip
1879,0.8108230909443938,grumble,nudge
1880,0.8035317884629243,grumble,pat
1881,0.9957160707167749,grumble,pet
1882,0.9004996297540238,grumble,pinch
1883,0.8782173521607561,grumble,prod
1884,0.8196041079387311,grumble,rub
1885,0.7928733526612982,grumble,scrape
1886,0.9753633481469999,grumble,stroke
1887,0.9531913596372963,grumble,tap
1888,0.7200932507718776,grumble,tickle
1889,0.8703906865916773,grumble,touch
1890,0.7441561458122576,grunt,howl
1891,0.7063723863698584,grunt,moan
1892,0.730550844608039,grunt,mutter
1893,0.7460879936746793,grunt,shout
1894,0.7001603900906855,grunt,squawk
1895,0.7479663889318957,grunt,wail
1896,0.7527331325981608,grunt,whimper
1897,0.7888161733208459,grunt,whisper
1898,0.6970370822304082,grunt,yelp
1899,0.7755080596524594,grunt,beep
1900,0.8665014523131349,grunt,boom
1901,0.8810631883998497,grunt,buzz
1902,0.849662036978993,grunt,chime
1903,0.7648121750276,grunt,clang
1904,0.7774813193534953,grunt,clank
1905,0.9356939630034077,grunt,click
1906,0.7951169596408623,grunt,crackle
1907,0.7596042159669871,grunt,creak
1908,0.8556407558021477,grunt,crunch
1909,0.8112138006383672,grunt,gurgle
1910,0.8261886072433786,grunt,hiss
1911,0.7889790843588755,grunt,sizzle
1912,0.795113049561784,grunt,squeak
1913,0.8254136511329819,grunt,twang
1914,0.8393379321661014,grunt,bounce
1915,0.9425180100298057,grunt,float
1916,0.9034989495548892,grunt,glide
1917,0.8553844244682836,grunt,hobble
1918,0.8699580608975156,grunt,roll
1919,0.7117569196781561,grunt,saunter
1920,0.8541299900514058,grunt,scurry
1921,0.8578493021399106,grunt,skip
1922,0.8425091670060767,grunt,slither
1923,0.8533342384284591,grunt,spin
1924,0.9372027155590887,grunt,strut 
1925,0.8599550863302742,grunt,trot
1926,0.7902510047024216,grunt,twirl
1927,0.9232417157315376,grunt,twist
1928,0.7898418657659653,grunt,waddle
1929,1.0074209491063293,grunt,characterize
1930,0.9978305054483555,grunt,classify
1931,0.9492577560409379,grunt,discover
1932,0.9746902979172266,grunt,examine
1933,1.0272385116671772,grunt,identify
1934,0.996002606666229,grunt,investigate
1935,0.9143938064635727,grunt,learn
1936,0.9502275896788638,grunt,note
1937,0.9914874680630911,grunt,notice
1938,0.8838255432728339,grunt,perceive
1939,0.9891569228050296,grunt,question
1940,0.9393496987651404,grunt,recognize
1941,0.9580432142810102,grunt,scrutinize
1942,0.9563720578333105,grunt,search
1943,0.9790529482647397,grunt,study
1944,0.7771963491405869,grunt,gawk
1945,0.8373574584031813,grunt,gaze
1946,0.8638278120242092,grunt,glance
1947,0.9523615783296161,grunt,glimpse
1948,0.855973067306821,grunt,leer
1949,0.8798225550368246,grunt,look
1950,0.8360969922584962,grunt,ogle
1951,0.8999412098529396,grunt,peek
1952,0.9145829793592826,grunt,peer
1953,0.8861062667909962,grunt,scan
1954,0.9864283237673771,grunt,see
1955,1.0504685437705628,grunt,spot
1956,0.8240646330128065,grunt,stare
1957,0.9691549866844087,grunt,view
1958,0.9063049931060565,grunt,watch
1959,0.9112981479173774,grunt,caress
1960,0.9095572738566748,grunt,dab
1961,0.879416754210232,grunt,feel
1962,0.8538542983912678,grunt,grip
1963,0.789611499073218,grunt,nudge
1964,0.8422391097400075,grunt,pat
1965,0.8622166560135478,grunt,pet
1966,0.8744370502863147,grunt,pinch
1967,0.8402233811379782,grunt,prod
1968,0.8886971253438121,grunt,rub
1969,0.8390757566842939,grunt,scrape
1970,0.9934547291311872,grunt,stroke
1971,0.9094565349031176,grunt,tap
1972,0.8525866172214104,grunt,tickle
1973,0.8862984664522776,grunt,touch
1974,0.6242330816002011,howl,moan
1975,0.7593460449265402,howl,mutter
1976,0.6390672310140255,howl,shout
1977,0.7196707459158801,howl,squawk
1978,0.6964757048087898,howl,wail
1979,0.6349811062703711,howl,whimper
1980,0.7051258592448104,howl,whisper
1981,0.6997051061477266,howl,yelp
1982,0.7593849956755437,howl,beep
1983,0.8647602516558893,howl,boom
1984,0.8167728188366961,howl,buzz
1985,0.7903329486502115,howl,chime
1986,0.7456946320948986,howl,clang
1987,0.7702740140231552,howl,clank
1988,0.7874448066429307,howl,click
1989,0.7221701844348138,howl,crackle
1990,0.7588787986890698,howl,creak
1991,0.9313741001763103,howl,crunch
1992,0.7293349989761769,howl,gurgle
1993,0.7038237899299647,howl,hiss
1994,0.7374354515116283,howl,sizzle
1995,0.6869324239336339,howl,squeak
1996,0.7192912444662843,howl,twang
1997,0.876607452216519,howl,bounce
1998,0.8832923997279104,howl,float
1999,0.8314898310790046,howl,glide
2000,0.7524232091765819,howl,hobble
2001,0.8427319934279991,howl,roll
2002,0.8458574388447022,howl,saunter
2003,0.8001531543918514,howl,scurry
2004,0.9010403202698234,howl,skip
2005,0.7329673064193942,howl,slither
2006,0.8393396920226649,howl,spin
2007,0.972741291079627,howl,strut 
2008,0.7741822367912917,howl,trot
2009,0.712616208293237,howl,twirl
2010,0.8202110783601817,howl,twist
2011,0.7512586019318482,howl,waddle
2012,0.9089615292074271,howl,characterize
2013,0.9502621716397611,howl,classify
2014,0.897566721645738,howl,discover
2015,0.9186223644855831,howl,examine
2016,0.9756248065519183,howl,identify
2017,0.9455683547451491,howl,investigate
2018,0.9034722886621035,howl,learn
2019,0.8942613736449242,howl,note
2020,1.003495370951628,howl,notice
2021,0.8981781025161837,howl,perceive
2022,1.0154786531037547,howl,question
2023,0.893883652197372,howl,recognize
2024,0.888083583012462,howl,scrutinize
2025,0.8892873259668331,howl,search
2026,0.9021800839436226,howl,study
2027,0.6874112067056392,howl,gawk
2028,0.8305221700099934,howl,gaze
2029,0.8786786484688353,howl,glance
2030,0.8058553284364567,howl,glimpse
2031,0.8113078196070225,howl,leer
2032,0.8927208786557247,howl,look
2033,0.7964548493064456,howl,ogle
2034,0.8701302379876266,howl,peek
2035,0.9820363155713451,howl,peer
2036,0.955267316253985,howl,scan
2037,0.9705412493551162,howl,see
2038,1.0305263152183437,howl,spot
2039,0.7211345482900653,howl,stare
2040,0.914114719695367,howl,view
2041,0.99653528671625,howl,watch
2042,0.8584575691467138,howl,caress
2043,0.964326796562377,howl,dab
2044,0.7642333060006827,howl,feel
2045,0.8386403113049398,howl,grip
2046,0.7916173971410337,howl,nudge
2047,0.8379593221748528,howl,pat
2048,0.9756486606820602,howl,pet
2049,0.935497091903726,howl,pinch
2050,0.8532984456478389,howl,prod
2051,0.9183813474413116,howl,rub
2052,0.8341817895580648,howl,scrape
2053,0.9224674406580191,howl,stroke
2054,0.9929068256367299,howl,tap
2055,0.7205061955256942,howl,tickle
2056,0.9526257908166349,howl,touch
2057,0.6174098330921651,moan,mutter
2058,0.6475971319109488,moan,shout
2059,0.6770484346197934,moan,squawk
2060,0.6745252736270447,moan,wail
2061,0.7272707414607911,moan,whimper
2062,0.710514256693548,moan,whisper
2063,0.6268799097595986,moan,yelp
2064,0.7944897338627703,moan,beep
2065,0.8752048708334015,moan,boom
2066,0.8068323466882689,moan,buzz
2067,0.7359716631243874,moan,chime
2068,0.7006020724597329,moan,clang
2069,0.6414035068324926,moan,clank
2070,0.8340033512828091,moan,click
2071,0.7177589635467656,moan,crackle
2072,0.7152801143482833,moan,creak
2073,0.8501090071113726,moan,crunch
2074,0.6857700291684248,moan,gurgle
2075,0.7071981287967153,moan,hiss
2076,0.820355276567442,moan,sizzle
2077,0.7493113235733508,moan,squeak
2078,0.74595732301975,moan,twang
2079,0.8588895387063049,moan,bounce
2080,0.8498515444893686,moan,float
2081,0.8375739452133183,moan,glide
2082,0.7714575958843445,moan,hobble
2083,0.8245954534053803,moan,roll
2084,0.7662610097990402,moan,saunter
2085,0.7336932951374793,moan,scurry
2086,0.8397052241666434,moan,skip
2087,0.721744827073588,moan,slither
2088,0.8231744838560058,moan,spin
2089,0.9111524842536891,moan,strut 
2090,0.7907914280864806,moan,trot
2091,0.7313812610417,moan,twirl
2092,0.8281441511871273,moan,twist
2093,0.7253272293295882,moan,waddle
